dataset,split,image_path,species,health_labels,health_class,bbox
HousePlant,train,datasets/HousePlants/train/images/IMG_20241004_105430_jpg.rf.99fa3648a8116afeaa50732dc48f328f.jpg,Snake-Plant-Dracaena-trifasciata-,sunburn,unhealthy,"[('Snake-Plant-Dracaena-trifasciata-', 0.5130208333333334, 0.688232421875, 0.4713541666666667, 0.21337890625), ('Unhealthy-Sunburn', 0.4215494791666667, 0.74267578125, 0.125, 0.1220703125), ('Snake-Plant-Dracaena-trifasciata-', 0.3382161458333333, 0.67724609375, 0.5006510416666666, 0.14404296875), ('Snake-Plant-Dracaena-trifasciata-', 0.4850260416666667, 0.807861328125, 0.4596354166666667, 0.2177734375), ('Snake-Plant-Dracaena-trifasciata-', 0.5540364583333334, 0.4345703125, 0.5279947916666666, 0.50830078125)]"
HousePlant,train,datasets/HousePlants/train/images/Chlorophytumcomosum_89_jpg.rf.6ec4dfd32271ddb11d04cdb2a19bf571.jpg,Spider-Plant-Chloropythum-Comosum-,leaf curl,unhealthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.5, 0.49420529801324503, 1.0, 0.9751655629139073), ('Unhealthy-Leaf-Curl', 0.5, 0.5240066225165563, 1.0, 0.6804635761589404), ('Unhealthy-Leaf-Curl', 0.4922907488986784, 0.5571192052980133, 0.9537444933920705, 0.6324503311258278), ('Unhealthy-Leaf-Curl', 0.5363436123348018, 0.3609271523178808, 0.8766519823788547, 0.609271523178808)]"
HousePlant,train,datasets/HousePlants/train/images/-no-1-44-_jpg.rf.f4744c6f5b019f234138a29930452909.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.43112, 0.5157200000000001, 0.22018000000000007, 0.12227999999999997), ('Pothos-Epipremnum-aureum-', 0.49007999999999996, 0.42466000000000004, 0.19413999999999998, 0.11708000000000005), ('Pothos-Epipremnum-aureum-', 0.6076, 0.54088, 0.16574, 0.16390000000000005), ('Pothos-Epipremnum-aureum-', 0.24728000000000003, 0.4831999999999999, 0.11438000000000002, 0.11273999999999995), ('Pothos-Epipremnum-aureum-', 0.27936, 0.26424000000000003, 0.18722000000000003, 0.17951999999999999), ('Pothos-Epipremnum-aureum-', 0.51478, 0.35137999999999997, 0.14122000000000004, 0.12139999999999998), ('Pothos-Epipremnum-aureum-', 0.5846, 0.26164, 0.15075999999999998, 0.11186000000000001)]"
HousePlant,train,datasets/HousePlants/train/images/BacterialSpot_33_jpg.rf.081777b4e67f92a6fbd972ab3e689cb1.jpg,,bacterial spot,unhealthy,[]
HousePlant,train,datasets/HousePlants/train/images/Monsteradeliciosa_68_jpg.rf.d0f27969c6c6ec37e3199e4f1ea9325f.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.49583124999999995, 0.5125, 0.7166687500000001, 0.975), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.140875, 0.6930916666666667, 0.27488125, 0.5978583333333332)]"
HousePlant,train,datasets/HousePlants/train/images/Chlorophytumcomosum_133_jpg.rf.76c691c93ae71378fa9e554083901330.jpg,Spider-Plant-Chloropythum-Comosum-,,healthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.5, 0.5, 1.0, 1.0)]"
HousePlant,train,datasets/HousePlants/train/images/20240915_174621_jpg.rf.683541b282933a7764efe2c31c21baa8.jpg,Aloe-Vera-Aloe-barbadensis-,,healthy,"[('Aloe-Vera-Aloe-barbadensis-', 0.626708984375, 0.439453125, 0.1640625, 0.40625), ('Aloe-Vera-Aloe-barbadensis-', 0.8955078125, 0.7483723958333334, 0.16748046875, 0.13671875), ('Aloe-Vera-Aloe-barbadensis-', 0.5234375, 0.90625, 0.185546875, 0.1875), ('Aloe-Vera-Aloe-barbadensis-', 0.528564453125, 0.8932291666666666, 0.10009765625, 0.21354166666666666), ('Aloe-Vera-Aloe-barbadensis-', 0.406982421875, 0.9098307291666666, 0.12646484375, 0.17252604166666666), ('Aloe-Vera-Aloe-barbadensis-', 0.39111328125, 0.5498046875, 0.15283203125, 0.18229166666666666), ('Aloe-Vera-Aloe-barbadensis-', 0.74853515625, 0.5374348958333334, 0.18701171875, 0.3684895833333333), ('Aloe-Vera-Aloe-barbadensis-', 0.67431640625, 0.80078125, 0.134765625, 0.13606770833333334), ('Aloe-Vera-Aloe-barbadensis-', 0.337158203125, 0.8046875, 0.244140625, 0.099609375), ('Aloe-Vera-Aloe-barbadensis-', 0.495849609375, 0.7252604166666666, 0.12939453125, 0.2688802083333333), ('Aloe-Vera-Aloe-barbadensis-', 0.4970703125, 0.50390625, 0.08203125, 0.17513020833333334)]"
HousePlant,train,datasets/HousePlants/train/images/Dehydration_Snake-Plant-1-_jpg.rf.5f46424ec0dd3200b2ced1d8cd2b2b50.jpg,Spider-Plant-Chloropythum-Comosum-,dehydration,unhealthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.48605706874189364, 0.498046875, 0.9409857328145266, 0.634765625), ('Spider-Plant-Chloropythum-Comosum-', 0.42477302204928663, 0.432861328125, 0.6050583657587548, 0.39013671875), ('Unhealthy-Dehydration', 0.48313878080415046, 0.758544921875, 0.08819714656290532, 0.109375), ('Unhealthy-Dehydration', 0.3349546044098573, 0.676025390625, 0.1219195849546044, 0.1181640625)]"
HousePlant,train,datasets/HousePlants/train/images/Chlorophytumcomosum_100_jpg.rf.b26eb2f290fc85802d08717d47baf62c.jpg,Spider-Plant-Chloropythum-Comosum-,,healthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.5, 0.4967018469656992, 1.0, 0.9934036939313984), ('Spider-Plant-Chloropythum-Comosum-', 0.6926121372031663, 0.35092348284960423, 0.6147757255936676, 0.6437994722955145), ('Spider-Plant-Chloropythum-Comosum-', 0.2941952506596306, 0.41226912928759896, 0.5883905013192612, 0.6503957783641161), ('Spider-Plant-Chloropythum-Comosum-', 0.1917326297273527, 0.4973614775725594, 0.3834652594547054, 0.20052770448548812), ('Spider-Plant-Chloropythum-Comosum-', 0.5510114335971856, 0.5191292875989446, 0.2594547053649956, 0.3232189973614776), ('Spider-Plant-Chloropythum-Comosum-', 0.6811785400175902, 0.4241424802110818, 0.1820580474934037, 0.4076517150395778)]"
HousePlant,train,datasets/HousePlants/train/images/Monsteradeliciosa_183_jpg.rf.35d44dc7f881d6ea23548869238198cd.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.5, 0.5, 1.0, 1.0)]"
HousePlant,train,datasets/HousePlants/train/images/20241108_091147_jpg.rf.9a81b158a7ef66d1dbe3211f5ba8bd37.jpg,Snake-Plant-Dracaena-trifasciata-,sunburn,unhealthy,"[('Unhealthy-Sunburn', 0.4802149487054226, 0.5847581827063996, 0.07962872496336101, 0.7171470444553004), ('Snake-Plant-Dracaena-trifasciata-', 0.4767953102100635, 0.5744992672203224, 0.1167562286272594, 0.827552515876893)]"
HousePlant,train,datasets/HousePlants/train/images/20230816_193717_jpg.rf.26c0c0de3931504c1e452d3481b277c2.jpg,Aloe-Vera-Aloe-barbadensis-,,healthy,"[('Aloe-Vera-Aloe-barbadensis-', 0.496826171875, 0.5856119791666666, 0.37451171875, 0.3326822916666667), ('Aloe-Vera-Aloe-barbadensis-', 0.653564453125, 0.4235026041666667, 0.0908203125, 0.3040364583333333), ('Aloe-Vera-Aloe-barbadensis-', 0.65673828125, 0.2991536458333333, 0.19140625, 0.55859375), ('Aloe-Vera-Aloe-barbadensis-', 0.8251953125, 0.6419270833333334, 0.09033203125, 0.2819010416666667), ('Aloe-Vera-Aloe-barbadensis-', 0.879638671875, 0.6591796875, 0.0849609375, 0.24674479166666666)]"
HousePlant,train,datasets/HousePlants/train/images/20240915_173743_jpg.rf.ff6dfb69b7a9da6db4a7e59f09641478.jpg,Inch-Plant-Tradescantia-zebrina-,,healthy,"[('Inch-Plant-Tradescantia-zebrina-', 0.37841796875, 0.4290364583333333, 0.18603515625, 0.337890625), ('Inch-Plant-Tradescantia-zebrina-', 0.1357421875, 0.20052083333333334, 0.16943359375, 0.2701822916666667), ('Inch-Plant-Tradescantia-zebrina-', 0.231201171875, 0.16927083333333334, 0.12890625, 0.23567708333333334), ('Inch-Plant-Tradescantia-zebrina-', 0.2421875, 0.4430338541666667, 0.29443359375, 0.4140625), ('Inch-Plant-Tradescantia-zebrina-', 0.464111328125, 0.5807291666666666, 0.23193359375, 0.24348958333333334), ('Inch-Plant-Tradescantia-zebrina-', 0.489013671875, 0.8470052083333334, 0.19482421875, 0.3059895833333333), ('Inch-Plant-Tradescantia-zebrina-', 0.12841796875, 0.6653645833333334, 0.2529296875, 0.33984375), ('Inch-Plant-Tradescantia-zebrina-', 0.396728515625, 0.962890625, 0.13037109375, 0.07421875), ('Inch-Plant-Tradescantia-zebrina-', 0.360107421875, 0.8173828125, 0.24658203125, 0.2916666666666667)]"
HousePlant,train,datasets/HousePlants/train/images/Unhealthy_Aloe-Vera23_png.rf.f1230039c44f5d7ef7d46e0e4c397a3b.jpg,Aloe-Vera-Aloe-barbadensis-,"dehydration, sunburn",unhealthy,"[('Aloe-Vera-Aloe-barbadensis-', 0.6595970307529162, 0.49921875, 0.4740190880169671, 0.21822916666666667), ('Unhealthy-Dehydration', 0.6595970307529162, 0.4630208333333333, 0.28844114528101805, 0.13177083333333334), ('Aloe-Vera-Aloe-barbadensis-', 0.2598091198303287, 0.21640625, 0.32873806998939553, 0.40520833333333334), ('Aloe-Vera-Aloe-barbadensis-', 0.6071049840933191, 0.17369791666666667, 0.6436903499469777, 0.34739583333333335), ('Unhealthy-Sunburn', 0.7433722163308589, 0.03515625, 0.18027571580063625, 0.0703125), ('Aloe-Vera-Aloe-barbadensis-', 0.5471898197242842, 0.8403645833333333, 0.2948038176033934, 0.31927083333333334), ('Unhealthy-Sunburn', 0.4178154825026511, 0.6552083333333333, 0.2841993637327678, 0.10625)]"
HousePlant,train,datasets/HousePlants/train/images/1017_jpg.rf.468bb28c2f5c5da4c71056233a497c32.jpg,Aloe-Vera-Aloe-barbadensis-,rust,unhealthy,"[('Unhealthy-Rust', 0.420703125, 0.5041666666666667, 0.21015625, 0.25972222222222224), ('Unhealthy-Rust', 0.60546875, 0.4548611111111111, 0.2359375, 0.325), ('Unhealthy-Rust', 0.813671875, 0.5152777777777777, 0.234375, 0.3472222222222222), ('Unhealthy-Rust', 0.957421875, 0.5784722222222223, 0.08515625, 0.20694444444444443), ('Aloe-Vera-Aloe-barbadensis-', 0.23671875, 0.6708333333333333, 0.465625, 0.6583333333333333), ('Unhealthy-Rust', 0.26484375, 0.38333333333333336, 0.1015625, 0.2625), ('Unhealthy-Rust', 0.219921875, 0.5381944444444444, 0.13125, 0.20694444444444443), ('Unhealthy-Rust', 0.1359375, 0.5201388888888889, 0.125, 0.175), ('Unhealthy-Rust', 0.078515625, 0.42291666666666666, 0.0921875, 0.14444444444444443), ('Unhealthy-Rust', 0.40625, 0.6743055555555556, 0.11953125, 0.2875), ('Aloe-Vera-Aloe-barbadensis-', 0.50546875, 0.8548611111111111, 0.1765625, 0.2902777777777778), ('Aloe-Vera-Aloe-barbadensis-', 0.53046875, 0.7861111111111111, 0.1421875, 0.42777777777777776), ('Unhealthy-Rust', 0.689453125, 0.6958333333333333, 0.2359375, 0.44305555555555554), ('Unhealthy-Rust', 0.8765625, 0.6805555555555556, 0.0953125, 0.19583333333333333), ('Aloe-Vera-Aloe-barbadensis-', 0.521875, 0.2833333333333333, 0.5015625, 0.5666666666666667)]"
HousePlant,train,datasets/HousePlants/train/images/Chlorophytumcomosum_176_jpg.rf.d108f21bce03f12793570857b4236956.jpg,Spider-Plant-Chloropythum-Comosum-,,healthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.4771875, 0.38722222222222225, 0.926875, 0.7744444444444445)]"
HousePlant,train,datasets/HousePlants/train/images/IMG_20241004_104448_jpg.rf.02b406dfa9be47821f38ea40f8849a13.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.4866536458333333, 0.367919921875, 0.2994791666666667, 0.28125), ('Pothos-Epipremnum-aureum-', 0.560546875, 0.833740234375, 0.322265625, 0.2080078125), ('Pothos-Epipremnum-aureum-', 0.3841145833333333, 0.75146484375, 0.23567708333333334, 0.1904296875)]"
HousePlant,train,datasets/HousePlants/train/images/IMG_2342_jpeg.rf.973d77690933e4ab71933cbea8cc90a6.jpg,Swiss Cheese Plant -Monstera Deliciosa-,dehydration,unhealthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.677001953125, 0.4934895833333333, 0.64599609375, 0.9869791666666666), ('Unhealthy-Dehydration', 0.75634765625, 0.1171875, 0.14599609375, 0.18294270833333334), ('Unhealthy-Dehydration', 0.67724609375, 0.5061848958333334, 0.11279296875, 0.17317708333333334)]"
HousePlant,train,datasets/HousePlants/train/images/Mineral-Deficiency-11_jpg.rf.af55f948747b836c669c82f3f11853c1.jpg,,mineral deficiency,unhealthy,"[('Unhealthy-Mineral-Deficiency', 0.41638795986622074, 0.47337278106508873, 0.3411371237458194, 0.6745562130177515)]"
HousePlant,train,datasets/HousePlants/train/images/11_jpg.rf.29dacd5a62867ee379bb6e67fddbf3d5.jpg,Philippine-Evergreen-Aglaonema-Commutatum-,,healthy,"[('Philippine-Evergreen-Aglaonema-Commutatum-', 0.49875, 0.420625, 0.9975, 0.84125)]"
HousePlant,train,datasets/HousePlants/train/images/20241002_134122_jpg.rf.8ac406ec6a82a6fd42b813bc0868d740.jpg,Spider-Plant-Chloropythum-Comosum-,,healthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.636474609375, 0.6416015625, 0.68359375, 0.6614583333333334), ('Spider-Plant-Chloropythum-Comosum-', 0.58544921875, 0.8932291666666666, 0.486328125, 0.21354166666666666)]"
HousePlant,train,datasets/HousePlants/train/images/BacterialSpot_2_png.rf.725ad50b2229ae4c08a80880b964d3c8.jpg,,bacterial spot,unhealthy,[]
HousePlant,train,datasets/HousePlants/train/images/431954247_935954531183508_3616223637542336688_n_jpg.rf.e03967a7372eac028a34488babd0bc3a.jpg,Rubber-Fig-Ficus-Elastica-,sunburn,unhealthy,"[('Rubber-Fig-Ficus-Elastica-', 0.3394607843137255, 0.7542892156862745, 0.23937908496732027, 0.3560049019607843), ('Unhealthy-Sunburn', 0.39828431372549017, 0.7300857843137255, 0.1781045751633987, 0.2800245098039216), ('Rubber-Fig-Ficus-Elastica-', 0.27655228758169936, 0.47702205882352944, 0.41421568627450983, 0.2107843137254902), ('Rubber-Fig-Ficus-Elastica-', 0.4027777777777778, 0.36795343137254904, 0.2589869281045752, 0.2659313725490196), ('Rubber-Fig-Ficus-Elastica-', 0.6299019607843137, 0.35202205882352944, 0.23529411764705882, 0.26776960784313725), ('Rubber-Fig-Ficus-Elastica-', 0.7524509803921569, 0.5738357843137255, 0.40931372549019607, 0.3272058823529412), ('Unhealthy-Sunburn', 0.6213235294117647, 0.6020220588235294, 0.11683006535947713, 0.10784313725490197)]"
HousePlant,train,datasets/HousePlants/train/images/Unhealthy_Aloe-Vera16_png.rf.c3e92ee3b3cc581bc7e70880bc38eb5b.jpg,Aloe-Vera-Aloe-barbadensis-,sunburn,unhealthy,"[('Aloe-Vera-Aloe-barbadensis-', 0.30858960763520676, 0.6890625, 0.5408271474019088, 0.23802083333333332), ('Unhealthy-Sunburn', 0.1951219512195122, 0.5989583333333334, 0.3213149522799576, 0.057291666666666664), ('Aloe-Vera-Aloe-barbadensis-', 0.4618239660657476, 0.20546875, 0.33828207847295866, 0.4109375)]"
HousePlant,train,datasets/HousePlants/train/images/Monsteradeliciosa_69_jpg.rf.a891fa16cc867f09fae40cb17d00f586.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.5, 0.5006504702194357, 1.0, 0.9986912225705329), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.646265625, 0.5, 0.6866302083333333, 1.0), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.2786458333333333, 0.6965752351097179, 0.5572916666666666, 0.6068416927899688)]"
HousePlant,train,datasets/HousePlants/train/images/3757_jpg.rf.16d735941a273f08c3ec055f058fde47.jpg,Aloe-Vera-Aloe-barbadensis-,rust,unhealthy,"[('Unhealthy-Rust', 0.6855555555555556, 0.8216666666666667, 0.11333333333333333, 0.19), ('Aloe-Vera-Aloe-barbadensis-', 0.5632444444444444, 0.4818333333333334, 0.2703888888888889, 0.9336833333333334), ('Unhealthy-Rust', 0.5797222222222222, 0.36541666666666667, 0.19442222222222225, 0.5241666666666667), ('Unhealthy-Rust', 0.8677777777777778, 0.6066666666666667, 0.1111111111111111, 0.09), ('Unhealthy-Rust', 0.59, 0.7091666666666666, 0.051111111111111114, 0.13833333333333334), ('Unhealthy-Rust', 0.5188888888888888, 0.1575, 0.06222222222222222, 0.10166666666666667), ('Aloe-Vera-Aloe-barbadensis-', 0.2091, 0.49225, 0.41209999999999997, 0.9461833333333334), ('Aloe-Vera-Aloe-barbadensis-', 0.84, 0.37083333333333335, 0.32, 0.435)]"
HousePlant,train,datasets/HousePlants/train/images/20241002_131148_jpg.rf.bce9590792d572deb32f56e3bffc9dc3.jpg,Snake-Plant-Dracaena-trifasciata-,,healthy,"[('Snake-Plant-Dracaena-trifasciata-', 0.433837890625, 0.3863932291666667, 0.21826171875, 0.4095052083333333), ('Snake-Plant-Dracaena-trifasciata-', 0.28173828125, 0.3212890625, 0.263671875, 0.388671875), ('Snake-Plant-Dracaena-trifasciata-', 0.409912109375, 0.7906901041666666, 0.19140625, 0.3984375), ('Snake-Plant-Dracaena-trifasciata-', 0.165283203125, 0.5419921875, 0.30908203125, 0.3294270833333333)]"
HousePlant,train,datasets/HousePlants/train/images/download_jpg.rf.2606f1a6da2feee12dfbc70fdc48bc71.jpg,Inch-Plant-Tradescantia-zebrina-,,healthy,"[('Inch-Plant-Tradescantia-zebrina-', 0.5, 0.5, 1.0, 1.0)]"
HousePlant,train,datasets/HousePlants/train/images/Monsteradeliciosa_217_jpg.rf.1c030a15edacd520fba8cc33649c30d5.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.55, 0.46223776223776225, 0.8846153846153846, 0.8125874125874126), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.4406230769230769, 0.5668251748251748, 0.6340615384615385, 0.4287552447552447), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.5157461538461539, 0.46774825174825174, 0.5945615384615384, 0.5336363636363637), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.6095846153846154, 0.3124825174825175, 0.5873692307692308, 0.51213986013986)]"
HousePlant,train,datasets/HousePlants/train/images/-no-1-2-_jpg.rf.c98273beb35aa6e834edacbcebfbd4e0.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.5071428571428571, 0.44970703125, 0.7383394383394384, 0.830078125)]"
HousePlant,train,datasets/HousePlants/train/images/DSC_0053-Adj-708X466_jpg.rf.c4d9ed9d1c37ea29e72817c20575339a.jpg,,powdery mildew,unhealthy,"[('Unhealthy-Powdery-Mildew', 0.5161971830985915, 0.5, 0.967605633802817, 1.0)]"
HousePlant,train,datasets/HousePlants/train/images/17_Epipremnum-Trebie-Satin-Pothos-Trebie_jpg.rf.ff6876106b5bf9b71fd34a3323796e49.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.568154296875, 0.43177734375, 0.18107421875000002, 0.14927734374999996), ('Pothos-Epipremnum-aureum-', 0.460712890625, 0.63671875, 0.07697265624999994, 0.197265625)]"
HousePlant,train,datasets/HousePlants/train/images/Dehydration-5-_jpg.rf.a1e8456f72f536e1435da10c07d0bb18.jpg,,"dehydration, sunburn",unhealthy,"[('Unhealthy-Sunburn', 0.5350194552529183, 0.22998046875, 0.3151750972762646, 0.4599609375), ('Unhealthy-Sunburn', 0.7425421530479897, 0.67822265625, 0.30609597924773024, 0.6435546875)]"
HousePlant,train,datasets/HousePlants/train/images/Chlorophytumcomosum_160_jpg.rf.f77dfe8234824d51c3ac53406143ab65.jpg,Spider-Plant-Chloropythum-Comosum-,,healthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.5682839173405211, 0.2027511961722488, 0.8616352201257862, 0.4055023923444976), ('Spider-Plant-Chloropythum-Comosum-', 0.2871698113207547, 0.5117224880382776, 0.4325426774483379, 0.7913875598086124)]"
HousePlant,train,datasets/HousePlants/train/images/Monsteradeliciosa_68_jpg.rf.767f73dbbc04c9c999b629d17ae4c64d.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.5021875, 0.5, 0.843125, 1.0), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.8234375, 0.72625, 0.353125, 0.5475)]"
HousePlant,train,datasets/HousePlants/train/images/10038_jpg.rf.114d0204e2d995528abfe553a8f38a7e.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.5458333333333333, 0.43916666666666665, 0.16333333333333333, 0.14333333333333334), ('Pothos-Epipremnum-aureum-', 0.4125, 0.4625, 0.12833333333333333, 0.13333333333333333), ('Pothos-Epipremnum-aureum-', 0.6216666666666667, 0.23833333333333334, 0.22166666666666668, 0.14333333333333334), ('Pothos-Epipremnum-aureum-', 0.4716666666666667, 0.3025, 0.125, 0.08), ('Pothos-Epipremnum-aureum-', 0.5875, 0.3575, 0.12, 0.12333333333333334), ('Pothos-Epipremnum-aureum-', 0.7325, 0.36333333333333334, 0.18, 0.06833333333333333), ('Pothos-Epipremnum-aureum-', 0.3566666666666667, 0.25916666666666666, 0.16166666666666665, 0.055), ('Pothos-Epipremnum-aureum-', 0.37166666666666665, 0.3516666666666667, 0.13166666666666665, 0.09)]"
HousePlant,train,datasets/HousePlants/train/images/Chlorophytumcomosum_190_jpg.rf.01ba724269e34335c182077daf0a9b9d.jpg,Spider-Plant-Chloropythum-Comosum-,leaf curl,unhealthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.4275, 0.5, 0.855, 1.0), ('Unhealthy-Leaf-Curl', 0.45708333333333334, 0.535, 0.5983333333333334, 0.91875), ('Spider-Plant-Chloropythum-Comosum-', 0.5295833333333333, 0.681875, 0.5375, 0.63625), ('Unhealthy-Leaf-Curl', 0.29541666666666666, 0.499375, 0.5908333333333333, 0.95375), ('Unhealthy-Leaf-Curl', 0.47333333333333333, 0.226875, 0.6733333333333333, 0.45375), ('Spider-Plant-Chloropythum-Comosum-', 0.32416666666666666, 0.2575, 0.34833333333333333, 0.44375), ('Unhealthy-Leaf-Curl', 0.5333333333333333, 0.659375, 0.4691666666666667, 0.625)]"
HousePlant,train,datasets/HousePlants/train/images/4_jpg.rf.c5f133515d7cb7ef27326ba5b087ea12.jpg,Rubber-Fig-Ficus-Elastica-,,healthy,"[('Rubber-Fig-Ficus-Elastica-', 0.5012210012210012, 0.31396484375, 0.724053724053724, 0.6279296875)]"
HousePlant,train,datasets/HousePlants/train/images/20241002_131403_jpg.rf.478aa16c3b2ac92d2cfde3bf2bf85467.jpg,Snake-Plant-Dracaena-trifasciata-,,healthy,"[('Snake-Plant-Dracaena-trifasciata-', 0.26708984375, 0.7014973958333334, 0.15087890625, 0.52734375)]"
